"","M","BS","V"
"LOC_Os04g31924",2.1642138322792,2.45263666275722,1.55140304208253
"LOC_Os04g31940",3.50496082402736,3.28465812411942,3.44625956970266
"LOC_Os04g31950",2.208791814982,2.42342771769697,2.70194508391577
"LOC_Os04g31971",3.29753866361025,2.10879881873997,1.55080690283602
"LOC_Os04g32000",1.96165865135055,2.05150361475343,1.63790709294231
"LOC_Os04g32020",5.04574687643647,4.86812755748824,5.82452948417882
"LOC_Os04g32030",0.102917983411907,0.0309659941870974,2.27591325621313
"LOC_Os04g32050",6.24356456860851,4.93049315534857,2.52416457980406
"LOC_Os04g32060",1.39385541328757,1.71270767759468,0.375158754094656
"LOC_Os04g32110",0.365589869118565,1.98868254203968,2.6661631245822
"LOC_Os04g32150",4.82800663219936,4.2357781160959,2.37008225573994
"LOC_Os04g32270",5.3299479261554,5.56033116285086,6.79184727186279
"LOC_Os04g32310",0.102917983411907,1.01841833527855,1.67989134081073
"LOC_Os04g32330",4.04223373974301,4.96994421148782,5.22662374621684
"LOC_Os04g32340",3.9414544553073,3.89535125329807,3.83015593936863
"LOC_Os04g32350",1.3421015470765,0.873428769623248,1.67824694149227
"LOC_Os04g32370",3.16155320970341,1.967894993164,2.65880848830725
"LOC_Os04g32460",2.69866170726729,4.16179223164385,5.37621030105014
"LOC_Os04g32470",2.31652259473475,1.90506862982795,2.63424801026987
"LOC_Os04g32490",2.10119239937304,0.987225568499104,1.09551870973443
"LOC_Os04g32550",3.68340395987277,3.71329115287972,4.43454426312179
"LOC_Os04g32560",6.21675814521698,5.7693231696729,4.43642151393501
"LOC_Os04g32580",2.63065102949437,2.77802121366703,2.64643492670986
"LOC_Os04g32600",2.85558459982163,1.65809254264123,1.93507590843607
"LOC_Os04g32650",5.06455845441105,4.81408952994845,5.14494621952034
"LOC_Os04g32660",3.66013734403265,4.64654945479667,5.72420813991393
"LOC_Os04g32670",2.81693373009551,3.06235353442049,2.83725883521393
"LOC_Os04g32690",3.33494771738873,2.66329299493482,2.10332225641063
"LOC_Os04g32850",5.78747242070248,5.03278579534187,1.09583782194985
"LOC_Os04g32880",4.26037570046081,4.25138403921377,4.14958844954584
"LOC_Os04g32890",1.78562124450535,1.50637833268777,0.791864347600316
"LOC_Os04g32920",4.38495751161704,4.14970759047367,2.27900547708761
"LOC_Os04g32950",4.31172477523611,5.70329606979048,6.14501289762213
"LOC_Os04g32970",2.52077418965876,2.36788399792928,2.57036915280056
"LOC_Os04g32980",4.6243105791503,3.13996672601314,1.98728741490738
"LOC_Os04g33030",4.74126784568592,4.85941486098368,6.01878078609141
"LOC_Os04g33050",1.37093453542718,1.91128520548248,0.466088709242099
"LOC_Os04g33060",7.36394258236918,6.64436876904501,3.88372504463077
"LOC_Os04g33080",5.82222083895907,4.48833573207773,3.94055144919421
"LOC_Os04g33110",7.90396788040291,8.49448316660606,8.63363170507097
"LOC_Os04g33120",1.13503669170817,0.966113529344945,1.97946911242469
"LOC_Os04g33190",6.43458883235103,6.04293978898561,4.54700789806196
"LOC_Os04g33200",1.87927821305319,0.560161799042474,0.938299343554645
"LOC_Os04g33210",4.71566226098485,3.7949819121489,3.19641685430701
"LOC_Os04g33220",2.20221419918981,2.43560747348211,1.40153432921739
"LOC_Os04g33280",4.77969693974475,3.99465974299882,3.39203823198555
"LOC_Os04g33300",2.02868862337962,2.96711596911198,3.03918155418051
"LOC_Os04g33350",0.102917983411907,0.885927687030147,0.334969775632671
"LOC_Os04g33360",1.13833843859889,0.710690723310139,1.76245129261169
"LOC_Os04g33390",1.84151805830759,2.15416063297701,1.77253185828147
"LOC_Os04g33440",3.92100756710657,4.38595428164728,3.89244052359111
"LOC_Os04g33450",1.17264273235633,1.69408299590761,0.351348996604141
"LOC_Os04g33460",3.07022628268894,3.04529918629079,0.228425054203448
"LOC_Os04g33470",3.54708015596225,3.00021050991489,2.01426773468174
"LOC_Os04g33480",4.16187018186945,3.80786420827196,3.90779925215722
"LOC_Os04g33490",6.01377230579724,6.61820119702447,4.99920911799965
"LOC_Os04g33510",2.19549263753274,0.413373978809023,0.783510379867998
"LOC_Os04g33590",2.47956499948645,4.10388038848724,4.08008040164265
"LOC_Os04g33600",0.312846970331343,0.311778772537279,2.90675209023623
"LOC_Os04g33610",4.66464977790456,4.36640482263892,2.92682883098417
"LOC_Os04g33630",1.50030823208805,3.08786164887019,1.26933512300179
"LOC_Os04g33640",1.77111308278605,3.12290229500998,5.10588142998717
"LOC_Os04g33660",4.23824868797087,8.8700232335359,10.631244093074
"LOC_Os04g33670",0.284357437945996,1.01110658589864,1.11637047954822
"LOC_Os04g33680",0.102917983411907,0.0309659941870974,2.01474350068827
"LOC_Os04g33690",1.86210853569735,1.17534150212953,1.42337696844535
"LOC_Os04g33760",2.01987181394768,1.24211686167121,1.37264366799154
"LOC_Os04g33780",4.1414603466755,4.94412168617005,4.58421157692117
"LOC_Os04g33810",2.22274965022759,3.55355639466833,2.53378524621759
"LOC_Os04g33830",11.5127575824856,10.9763801868074,6.88663059191274
"LOC_Os04g33860",1.64553357258673,1.87869531689563,3.77971344648267
"LOC_Os04g33880",0.906169183164394,0.388362944097991,1.32059168476242
"LOC_Os04g33885",0.312846970331343,0.527884662680002,0.877390893607874
"LOC_Os04g33900",2.60950129041702,1.84452544288385,1.28240853886139
"LOC_Os04g33940",6.57459338404566,5.84845481316102,4.52381357044687
"LOC_Os04g33950",2.178159693009,0.722490797809598,0.912085027683999
"LOC_Os04g33970",3.56376378667147,3.13050127471487,1.23644857405349
"LOC_Os04g33980",0.907592510767906,0.558220000655533,0.929347745834046
"LOC_Os04g33990",0.573569441932861,1.96506962046363,3.82066579622543
"LOC_Os04g34050",0.102917983411907,1.5345836546271,0.264332267448854
"LOC_Os04g34080",0.703301847604476,2.92526390588853,3.46718161476188
"LOC_Os04g34100",4.24405039712404,5.21812245658511,5.54632261604158
"LOC_Os04g34140",1.96885124978524,2.16251646902527,2.88013978688883
"LOC_Os04g34230",0.500624602549442,0.947880416472491,1.54379099119744
"LOC_Os04g34240",0.669758437662287,2.29208645787151,4.00650953184756
"LOC_Os04g34250",1.55685553513328,5.21974714781976,6.47033766083731
"LOC_Os04g34270",1.51205813653803,4.06721041917922,3.9414544553073
"LOC_Os04g34360",1.11047145813545,0.0309659941870974,0.525073610035628
"LOC_Os04g34440",3.79073296781698,3.1180207895904,3.54143542957586
"LOC_Os04g34450",3.73919769947772,3.75222093552578,3.88945958765025
"LOC_Os04g34460",2.93056724088581,1.14480396636332,0.0503024751070074
"LOC_Os04g34600",2.1470837911474,2.61983033008774,3.48010042867074
"LOC_Os04g34610",3.04882827196638,2.18393379438605,0.942954331254825
"LOC_Os04g34620",3.31222654366195,3.91678390416722,4.5972543967361
"LOC_Os04g34670",2.35202163883855,1.71873830167369,1.56342769308808
"LOC_Os04g34720",2.24500483890134,1.98999749461467,1.23013856416887
"LOC_Os04g34910",0.102917983411907,1.19229993799628,0.674282638887539
"LOC_Os04g34930",3.38765373436774,3.52223266352766,4.30974986198369
"LOC_Os04g34940",3.03630318291666,2.93732307802558,2.50932624595929
"LOC_Os04g34976",1.44924863574339,1.60058155828157,2.47040983899808
"LOC_Os04g34984",1.29245836282637,2.42231340536381,2.36891048874948
"LOC_Os04g35060",2.08234866104597,3.36680407668191,3.01306098887842
"LOC_Os04g35070",2.48950604574636,2.48736660000443,1.98590000634937
"LOC_Os04g35080",2.13590829470223,1.59567357215624,1.8096185680559
"LOC_Os04g35090",0.986804374775543,1.48779610449678,1.47424280565857
"LOC_Os04g35100",4.79804133843037,4.70133421966407,3.35994591861498
"LOC_Os04g35130",1.45001813152067,0.752242560508401,1.71762189981479
"LOC_Os04g35140",0.365589869118565,0.966113529344945,2.20837632327852
"LOC_Os04g35170",3.87878581211742,3.76792231992121,3.90467021041615
"LOC_Os04g35180",6.38052893848797,5.65701752388504,3.13983160228351
"LOC_Os04g35200",3.48702314021634,3.10574441497789,2.85735979279946
"LOC_Os04g35210",0.312846970331343,0.784188844931574,1.93576845779883
"LOC_Os04g35220",3.20313064894357,2.84654203012794,4.07163683551321
"LOC_Os04g35240",0.365589869118565,1.85057368855442,2.55900382484444
"LOC_Os04g35260",2.55057639521738,2.46423553298956,2.73538918038938
"LOC_Os04g35280",3.22755463098136,1.17647661999012,0.266607080754133
"LOC_Os04g35290",1.84220865269741,1.66149604196369,2.42205437985276
"LOC_Os04g35300",4.2778495651511,4.98112019312384,6.25261954550394
"LOC_Os04g35380",3.18472979556554,2.28846302213358,2.66133408879818
"LOC_Os04g35410",2.72904702255292,5.73199009541647,3.86193152739784
"LOC_Os04g35480",2.78001953578385,3.32121753208414,3.04882827196638
"LOC_Os04g35510",1.3947648311953,2.53982450624895,1.24128803101586
"LOC_Os04g35520",4.86783813659645,5.69817533473629,5.29579498609765
"LOC_Os04g35560",3.40014071252819,1.98916321561214,2.59321359046971
"LOC_Os04g35570",5.13196651897909,4.49399874849723,3.53419092523489
"LOC_Os04g35590",4.269802464707,3.67242092524345,3.9295175713174
"LOC_Os04g35600",0.923337786809414,0.495058241016011,0.142924199827359
"LOC_Os04g35700",5.53113498919886,4.73288395258582,3.94024223388413
"LOC_Os04g35760",0.102917983411907,1.86525110190983,0.306629779702259
"LOC_Os04g35770",0.102917983411907,0.0309659941870974,1.25769299039599
"LOC_Os04g35780",3.0616343371185,3.35222638839793,2.30165346379547
"LOC_Os04g35800",1.3002421134668,0.701064351235671,1.36911353973257
"LOC_Os04g35840",4.59781407898453,3.80144598149128,3.14129417175236
"LOC_Os04g35864",3.72715269480978,0.980388640532854,2.33396416127942
"LOC_Os04g35880",4.55208554723318,3.31030683546961,3.14417194172452
"LOC_Os04g35900",4.48736666968388,3.97020510242712,4.20100256751105
"LOC_Os04g35910",3.76859021823393,3.06590074064522,3.87788383948015
"LOC_Os04g35920",4.89067031496776,5.11941597473509,5.28014343159577
"LOC_Os04g36040",1.38262472281469,3.15850118471604,4.39609645429243
"LOC_Os04g36050",3.32770580727614,4.26037570046081,5.48428145993822
"LOC_Os04g36054",4.41339739416933,4.81035488389379,5.12699884275531
"LOC_Os04g36058",3.35608108544062,2.69556912404652,2.77291218461358
"LOC_Os04g36062",6.02837890597682,4.68740864334956,2.33160434755367
"LOC_Os04g36570",2.61427809768247,2.41935304604088,2.40212853904574
"LOC_Os04g36590",0.826352792880207,1.43500578072356,1.12204352685103
"LOC_Os04g36600",2.53037196328529,1.84596545812842,0.67948858205818
"LOC_Os04g36620",4.18113927379441,3.16230395670101,3.94450406139443
"LOC_Os04g36630",1.77288948993672,1.13547453184522,1.65982801787287
"LOC_Os04g36660",5.09885823753235,4.82088965552964,4.90238653459568
"LOC_Os04g36700",4.24224566596719,3.89809450960566,4.67162314744444
"LOC_Os04g36720",7.79780885845155,7.25378608245377,4.45833713142492
"LOC_Os04g36730",3.771700084521,2.5014749031703,2.65939758552823
"LOC_Os04g36740",0.102917983411907,2.12620300435273,0.00582117643785962
"LOC_Os04g36760",9.39722143889,9.12607634706119,7.41265453351749
"LOC_Os04g36770",2.24463508291028,0.917204840094076,0
"LOC_Os04g36790",2.9441964935301,2.208791814982,2.53165480115575
"LOC_Os04g36810",2.84699195329483,2.92628542347973,3.56426993188887
"LOC_Os04g36850",0.960478638711565,2.59626866207376,1.9681304832274
"LOC_Os04g36859",2.9855824326792,2.71395860991756,2.94346291292265
"LOC_Os04g36890",1.66825479277481,3.28696891645751,3.63001279312704
"LOC_Os04g36910",3.72221423764347,4.31623739252344,4.40308979716118
"LOC_Os04g37430",1.56906711647734,1.72679029650672,3.54116511740224
"LOC_Os04g37480",0.535980266178727,1.42365072968125,3.91851394992355
"LOC_Os04g37490",1.44967808843271,2.12130885729442,0.342428219670156
"LOC_Os04g37500",0.102917983411907,0.234586297886391,2.15382051401556
"LOC_Os04g37530",0.102917983411907,0.495058241016011,0.586520603248496
"LOC_Os04g37540",4.13880910328319,3.11161211120534,2.45263666275722
"LOC_Os04g37550",0.560448691539136,0.473500040865913,1.20664059862608
"LOC_Os04g37580",7.69801860258176,7.09814015537523,5.13196651897909
"LOC_Os04g37600",1.90386198479893,2.40484422996448,3.00297858001712
"LOC_Os04g37619",7.60216377501617,7.03055103370327,4.82426779680778
"LOC_Os04g37630",1.17981037578486,1.7480219170075,1.15011443031189
"LOC_Os04g37660",3.18016817610554,1.03946796468939,3.51784695662912
"LOC_Os04g37690",4.14970759047367,5.26156493154391,4.98783059785673
"LOC_Os04g37710",6.61650125991004,6.4611125732934,5.94959704538196
"LOC_Os04g37720",0.102917983411907,0.553686805524669,1.21349885915121
"LOC_Os04g37740",1.69689396985615,2.44692729758681,2.09515207616374
"LOC_Os04g37750",0.102917983411907,1.14020806775775,0.873811243273078
"LOC_Os04g37770",1.5079249313442,0.403716242589591,1.19423720943462
"LOC_Os04g37790",0.102917983411907,2.24904014629529,1.58443170771828
"LOC_Os04g37810",2.13817483278676,1.47652073091703,1.40821167627703
"LOC_Os04g37904",2.21177820241475,4.09854957716654,4.44496693462637
"LOC_Os04g37920",6.62544355563381,5.68663302306711,5.23073149028537
"LOC_Os04g37950",3.18368572812931,3.42012940370308,2.99519287807137
"LOC_Os04g37990",0.553376634230584,0.818468286031838,3.04013002288085
"LOC_Os04g38026",1.66020769756405,3.64835227983347,1.48938994088745
"LOC_Os04g38220",1.36080718756975,1.88121249751198,0.928642809506536
"LOC_Os04g38260",1.01961095003798,1.85543380723888,2.07936733531421
"LOC_Os04g38290",2.46465361782453,2.59969073532742,2.80357754325636
"LOC_Os04g38320",1.21370861279349,3.9429783420649,2.55308287047432
"LOC_Os04g38330",4.25723376469291,3.66087568924962,3.32505021919838
"LOC_Os04g38340",2.098375379663,2.18060633951736,2.344036548703
"LOC_Os04g38380",0.924226294909145,1.41334324973296,0.623341600908708
"LOC_Os04g38390",4.49471225513401,5.26307593406443,3.89905112336245
"LOC_Os04g38410",10.7852739667223,10.1462730808818,6.68593707556953
"LOC_Os04g38420",2.53294669064249,2.4813854257327,2.39750364687726
"LOC_Os04g38430",0.33540157938344,0.304115619093309,1.69084282331176
"LOC_Os04g38450",1.31759711256243,5.17497623684404,3.79348098479501
"LOC_Os04g38480",4.47800096196726,4.84883795126969,5.55745694462516
"LOC_Os04g38520",6.50518303807626,5.09312418137336,4.68941663567757
"LOC_Os04g38530",0.64772093996813,2.31109462342998,0.804220073493002
"LOC_Os04g38600",11.3959116673072,11.0266768098178,7.85329651608501
"LOC_Os04g38610",1.82280381357308,3.96381571710809,5.7297141573833
"LOC_Os04g38620",0.422690965719307,1.21370861279349,2.86704062286059
"LOC_Os04g38630",1.82754913412293,1.83425132307045,2.163813466313
"LOC_Os04g38640",5.1440371099818,3.8745302983646,1.47859964954092
"LOC_Os04g38680",0.775242030997037,2.31201674920565,0.849702219133223
"LOC_Os04g38700",2.56537503164344,0.381898440506282,1.9379954418585
"LOC_Os04g38750",4.19154542226722,3.21387582569744,1.72707795054078
"LOC_Os04g38790",0.489032284683651,3.26118942227527,2.96095369326387
"LOC_Os04g38850",3.04996475594278,0.593402075155545,0.422681655725584
"LOC_Os04g38870",4.5941128517674,5.3527762461724,5.25324899571257
"LOC_Os04g38880",0.634729617205201,1.52616283424927,0.213236383090135
"LOC_Os04g38900",3.29324306062675,3.47301861805516,4.3241719291347
"LOC_Os04g38910",0.102917983411907,0.0309659941870974,1.37069904827769
"LOC_Os04g38914",5.7984768320294,4.40867723434803,1.65397585681473
"LOC_Os04g38920",2.76389888865287,1.90837708141827,0.805951596685253
"LOC_Os04g38940",1.31515518626469,3.94336461134515,6.69858229002248
"LOC_Os04g38950",3.61534225169223,3.36119522339923,3.04529918629079
"LOC_Os04g38960",2.83115557136526,2.94989877933195,1.80383146378762
"LOC_Os04g38970",1.73637692664265,3.28647185558954,2.84373193647778
"LOC_Os04g39020",2.02201848761211,4.81685198289653,5.50228166230726
"LOC_Os04g39040",4.30569206539757,3.72881760264621,5.45324291533988
"LOC_Os04g39050",1.19154597496993,1.0025469085227,0.104133661696571
"LOC_Os04g39060",2.66198698584063,1.94676240198669,0.486545495327742
"LOC_Os04g39080",0.493208413317797,0.417974971718222,1.46779457585068
"LOC_Os04g39090",2.87355121946915,2.00597622602232,2.39857731973016
"LOC_Os04g39100",0.312846970331343,1.47392262158382,2.78158571105072
"LOC_Os04g39140",4.117267478417,0.38962541776402,0.610842938871066
"LOC_Os04g39160",1.78499428330618,3.25618469295521,1.87601567746597
"LOC_Os04g39170",1.58800830707554,1.18339973312072,0.54450403184856
"LOC_Os04g39190",4.76787691857043,3.92925006080939,2.62680191038945
"LOC_Os04g39210",5.01034582611249,6.22807717721244,7.14128115882959
"LOC_Os04g39220",0.60949131061747,0.807472847252527,0.989575117458089
"LOC_Os04g39240",1.31659781246968,3.12670149694824,3.96200137967301
"LOC_Os04g39260",1.85421375101423,1.91200891431615,2.01136653475512
"LOC_Os04g39270",4.64152168725671,2.8033579753922,2.50215283831015
"LOC_Os04g39280",1.23664105908931,0.903544757457553,1.40986686778307
"LOC_Os04g39350",2.27525435609717,0.759834245276195,0.171490918117782
"LOC_Os04g39380",1.79796806479273,0.593402075155545,0
"LOC_Os04g39410",2.85144873307099,1.55304001903875,0.959870237935725
"LOC_Os04g39420",0.500624602549442,0.0309659941870974,1.70885476862903
"LOC_Os04g39430",1.24885565236147,2.6907659747098,6.34626327966112
"LOC_Os04g39440",3.49616211054062,3.10701248143464,2.83089987267801
"LOC_Os04g39444",1.68695669405801,0.893441702429813,1.39858725171273
"LOC_Os04g39450",2.51822354111505,2.77605514271711,2.83775225207318
"LOC_Os04g39489",1.01747237018655,4.62905926213304,4.06358435046209
"LOC_Os04g39540",3.10889230965792,2.6169516041823,3.5095415049968
"LOC_Os04g39560",5.39415124637426,5.61746737272662,5.79994158432707
"LOC_Os04g39610",0.284357437945996,0.586002228947786,2.75649249961949
"LOC_Os04g39629",4.07137175917819,3.00421844045639,4.1735091986586
"LOC_Os04g39660",3.79779639067929,3.23417495539218,3.95801908811818
"LOC_Os04g39700",2.07126074444062,3.98417386180838,4.34982730034589
"LOC_Os04g39780",0.102917983411907,1.27553202540263,0.853400434322539
"LOC_Os04g39814",1.85024212270283,1.26348283395569,0.100117042647964
"LOC_Os04g39880",0.284357437945996,1.12257379723783,0.201960207873249
"LOC_Os04g39900",2.14741067437465,0.308749021306489,1.87491489426841
"LOC_Os04g39950",1.71401849380102,1.29207055103137,0.0311920235929392
"LOC_Os04g39970",3.04890049444163,0.0309659941870974,0.236090658931304
"LOC_Os04g39980",1.5354263443597,3.45305979496505,5.80250659073497
"LOC_Os04g40030",2.1009400048876,0.585071780731575,1.02418986153712
"LOC_Os04g40040",0.674214607084194,2.8535956712169,4.3385836135423
"LOC_Os04g40050",0.408928095120025,1.56309376507658,0.60715000950038
"LOC_Os04g40060",3.69206199572665,2.20898271033718,2.72942472218798
"LOC_Os04g40080",3.97965076499101,2.92965716355971,3.63776395086086
"LOC_Os04g40090",3.53818809793448,1.79468083346889,2.84946956042539
"LOC_Os04g40100",4.19235506652844,4.35278179659534,2.27870311978688
"LOC_Os04g40140",0.102917983411907,0.918616894546636,1.45539871701946
"LOC_Os04g40150",3.18781501807243,3.64856312842855,3.72057465799167
"LOC_Os04g40180",3.38420189209349,2.15749989301734,2.90427727270262
"LOC_Os04g40190",4.11275122242953,4.59964700981208,5.94071944899767
"LOC_Os04g40300",2.97808251038838,1.79266247355695,2.48934772874327
